# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,0.2,0.4,0.6,
9.989339019189765745e-01,9.944272445820433459e-01,1.002453987730061336e+00
1.001953125000000000e+00,9.992592592592592915e-01,1.001461988304093609e+00
9.967506092607636425e-01,9.971550497866287222e-01,1.001297016861219191e+00
9.992452830188679469e-01,9.986979166666666297e-01,1.000000000000000000e+00
9.984362783424550747e-01,9.959016393442623460e-01,9.931318681318681563e-01
9.960722702278083096e-01,9.968503937007874294e-01,9.954058192955589357e-01
9.991582491582491343e-01,9.923793395427603636e-01,1.003663003663003650e+00
9.980694980694980734e-01,9.942418426103646345e-01,9.910913140311804481e-01
9.989177489177488711e-01,1.000000000000000000e+00,9.921875000000000000e-01
1.000000000000000000e+00,9.945355191256830540e-01,1.003095975232198178e+00
9.985795454545454142e-01,9.920760697305863740e-01,1.000000000000000000e+00
9.927667269439420794e-01,1.005586592178770999e+00,9.957446808510638236e-01
9.979296066252587583e-01,1.000000000000000000e+00,9.851485148514851353e-01
9.993050729673383925e-01,9.992492492492492939e-01,1.003508771929824572e+00
9.981751824817518548e-01,1.001841620626151119e+00,9.913043478260870067e-01
