# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,0.2,0.4,0.6,
9.994353472614342371e-01,9.996240601503759704e-01,1.000000000000000000e+00
9.994051160023795788e-01,9.988874054294615279e-01,9.990813045475425147e-01
9.997538764459759086e-01,9.995970991136180483e-01,9.995864350703060897e-01
9.993237150586113948e-01,1.000000000000000000e+00,9.988028731045490716e-01
9.995483288166214786e-01,9.995866060355518279e-01,9.991243432574430372e-01
9.997700620832374874e-01,9.997763864042933379e-01,1.000000000000000000e+00
9.995107632093933603e-01,1.000000000000000000e+00,9.988432620011566954e-01
9.994569644311702694e-01,9.997134670487105579e-01,1.000000000000000000e+00
9.993984962406015082e-01,1.000000000000000000e+00,9.985130111524163077e-01
1.000346020761245569e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.995450409463148000e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000518134715025820e+00,1.000000000000000000e+00
1.000570450656018240e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.998129792406956762e-01,1.000627352572145634e+00,1.001500000000000057e+00
1.000000000000000000e+00,1.000521104742053247e+00,1.000000000000000000e+00
