# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,0.2,0.4,0.6,
1.002068965517241450e+00,9.974375400384368762e-01,1.002656042496679945e+00
1.002567394094993514e+00,9.993943064809206467e-01,1.004385964912280604e+00
9.979220779220778770e-01,9.994926433282597111e-01,1.010101010101010166e+00
1.000962463907603572e+00,1.000000000000000000e+00,1.001228501228501155e+00
1.001920307249159814e+00,1.001566579634464826e+00,1.004950495049504955e+00
9.952953476215368189e-01,1.011543134872417982e+00,9.909638554216867457e-01
1.003531489111241903e+00,1.000710732054015617e+00,9.915966386554622147e-01
9.971611071682043859e-01,9.894551845342706153e-01,1.008733624454148492e+00
1.000000000000000000e+00,9.925768822905620681e-01,9.749373433583959914e-01
1.002328288707799775e+00,1.004115226337448652e+00,1.005917159763313640e+00
1.002808988764045006e+00,9.981308411214953047e-01,1.008810572687224738e+00
9.901768172888015807e-01,1.007556675062972307e+00,1.005847953216374213e+00
1.000000000000000000e+00,9.856630824372759614e-01,9.779411764705882026e-01
1.012987012987012880e+00,1.009861932938856066e+00,1.007299270072992803e+00
1.037037037037036979e+00,9.117647058823529216e-01,8.750000000000000000e-01
