# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,0.2,0.4,0.6,
1.023454157782516027e+00,1.013003095975232304e+00,1.008588957055214674e+00
1.017578125000000000e+00,1.007407407407407307e+00,1.001461988304093609e+00
1.008123476848090894e+00,1.008534850640113723e+00,1.001297016861219191e+00
1.001509433962264106e+00,1.001953125000000000e+00,1.005319148936170137e+00
1.000781860828772407e+00,1.002049180327868827e+00,1.000000000000000000e+00
1.000785545954438360e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.001366120218579292e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
