# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,0.2,0.4,0.6,
9.989339019189765745e-01,9.900928792569659853e-01,1.009815950920245342e+00
9.941406250000000000e-01,9.992592592592592915e-01,1.014619883040935644e+00
9.886271324126726379e-01,9.957325746799431387e-01,9.961089494163424263e-01
9.886792452830188704e-01,9.947916666666666297e-01,9.827127659574468321e-01
9.906176700547302261e-01,9.972677595628415270e-01,9.766483516483516203e-01
9.913589945011783700e-01,9.889763779527559473e-01,9.816232771822358538e-01
9.932659932659932966e-01,9.949195596951735387e-01,9.816849816849816390e-01
9.893822393822393479e-01,9.952015355086372139e-01,9.799554565701559250e-01
9.913419913419913021e-01,9.893992932862191170e-01,1.005208333333333259e+00
9.947984395318595352e-01,9.863387978142076351e-01,9.876160990712073984e-01
9.971590909090909394e-01,9.873217115689382206e-01,9.737827715355805713e-01
9.891500904159131746e-01,1.005586592178770999e+00,9.957446808510638236e-01
9.937888198757763858e-01,9.846153846153846700e-01,9.752475247524752255e-01
9.972202918693536811e-01,9.939939939939940183e-01,9.789473684210526772e-01
9.945255474452554534e-01,9.981583793738489918e-01,9.782608695652174058e-01
