# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,0.2,0.4,0.6,
9.882729211087419863e-01,9.919504643962848700e-01,9.975460122699386645e-01
1.000000000000000000e+00,9.866666666666666918e-01,9.985380116959063912e-01
9.805036555645816332e-01,1.000711237553342903e+00,1.000000000000000000e+00
9.962264150943396235e-01,9.830729166666666297e-01,9.920212765957446832e-01
9.960906958561376312e-01,9.904371584699454001e-01,1.024725274725274637e+00
9.921445404556166192e-01,9.929133858267716883e-01,9.846860643185298967e-01
9.932659932659932966e-01,9.898391193903471885e-01,1.001831501831501825e+00
9.864864864864865135e-01,9.856046065259117528e-01,1.000000000000000000e+00
9.902597402597402843e-01,9.964664310954063353e-01,9.739583333333333703e-01
9.947984395318595352e-01,1.001366120218579292e+00,9.907120743034055765e-01
9.914772727272727071e-01,9.889064976228209014e-01,9.550561797752809001e-01
9.927667269439420794e-01,9.981378026070762965e-01,1.012765957446808418e+00
9.751552795031055432e-01,9.956043956043956200e-01,1.014851485148514865e+00
9.965253648366921846e-01,9.849849849849849903e-01,9.877192982456139969e-01
9.854014598540146164e-01,9.963167587476979836e-01,1.000000000000000000e+00
