# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,0.2,0.4,0.6,
9.998231653404067165e-01,1.000339270568278094e+00,1.000000000000000000e+00
1.000813537260006436e+00,9.998388915740292759e-01,9.985930355258529900e-01
9.998698255662588075e-01,9.987891833714516165e-01,1.000000000000000000e+00
9.996234467177105287e-01,9.993522477004793680e-01,9.990820073439412585e-01
9.988882025941939746e-01,9.986263736263736313e-01,9.969849246231156092e-01
9.993366060766882830e-01,9.997037914691943028e-01,9.977981651376146566e-01
9.987993396368002319e-01,9.989253089736700453e-01,9.986288848263253914e-01
9.990647212869434579e-01,9.993218806509945873e-01,9.971894322653176435e-01
9.995361781076066432e-01,9.994476663904998670e-01,9.986541049798115521e-01
9.996922129886118835e-01,9.989255014326647863e-01,9.982425307557117877e-01
1.000000000000000000e+00,9.985294117647058876e-01,9.965277777777777901e-01
9.994931576279777463e-01,9.987055016181229927e-01,9.970059880239521277e-01
9.985601151907846917e-01,9.982300884955752629e-01,9.943820224719100986e-01
9.987942122186495020e-01,9.985451018428710412e-01,9.942802669208770094e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.595959595959595578e-01
