# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,0.2,0.4,0.6,
9.968017057569296124e-01,9.919504643962848700e-01,1.000000000000000000e+00
1.000000000000000000e+00,9.888888888888889284e-01,9.956140350877192846e-01
1.000000000000000000e+00,9.964438122332859304e-01,1.000000000000000000e+00
9.992452830188679469e-01,9.980468750000000000e-01,9.960106382978722861e-01
1.000781860828772407e+00,1.000000000000000000e+00,1.001373626373626369e+00
1.001571091908876721e+00,1.000000000000000000e+00,9.923430321592648928e-01
9.983164983164982687e-01,9.991532599491955713e-01,1.007326007326007300e+00
1.001930501930502038e+00,9.980806142034548412e-01,9.977728285077951398e-01
1.005411255411255311e+00,1.000000000000000000e+00,9.973958333333333703e-01
1.000000000000000000e+00,9.945355191256830540e-01,1.012383900928792491e+00
1.001420454545454586e+00,9.984152139461173192e-01,9.962546816479400658e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.937888198757763858e-01,9.978021978021978100e-01,1.004950495049504955e+00
1.002084781097984711e+00,9.977477477477477708e-01,1.005263157894736858e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.008695652173912993e+00
