# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,1.0,3.0,
1.000000000000000000e+00,1.166666666666666741e+00
1.000000000000000000e+00,9.818181818181818121e-01
9.855072463768116409e-01,1.006410256410256387e+00
9.915966386554622147e-01,9.929577464788732488e-01
9.943181818181817677e-01,9.635535307517084647e-01
1.000000000000000000e+00,1.012422360248447228e+00
1.003787878787878896e+00,9.948453608247422864e-01
9.759036144578313587e-01,9.946524064171122781e-01
9.509433962264151052e-01,9.714795008912655572e-01
1.007936507936507908e+00,1.000000000000000000e+00
9.574468085106383475e-01,9.704641350210970741e-01
1.019230769230769162e+00,9.905437352245862748e-01
9.938650306748466612e-01,1.002857142857142891e+00
9.708333333333333259e-01,9.939655172413792705e-01
9.756097560975609539e-01,1.000000000000000000e+00
