# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,1.0,3.0,
1.437799978480068130e+00,1.943828550213297479e+00
1.077941664110411812e+00,1.084867643517151814e+00
1.033640473648069547e+00,1.029798972153569414e+00
1.018536982640499744e+00,1.013935902470911588e+00
1.011958681939097993e+00,1.007743186956680415e+00
1.005940294278742764e+00,1.003293789607341502e+00
1.004117237758316961e+00,9.988025747294203560e-01
1.002278110719018622e+00,9.965366570969588222e-01
9.990262955948537860e-01,9.948529267162444789e-01
9.972232506764909798e-01,9.936010540989639317e-01
9.932255246871946053e-01,9.919435923352730722e-01
9.949703234010507380e-01,9.911126144119936088e-01
9.881403941950803738e-01,9.891713528693883983e-01
9.845741501984175414e-01,9.865717673964519152e-01
9.825712303593011621e-01,9.829999887437682604e-01
