# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,1.0,3.0,
1.500000000000000000e+00,1.333333333333333259e+00
1.000000000000000000e+00,8.545454545454544970e-01
1.057971014492753659e+00,1.032051282051282159e+00
8.655462184873949916e-01,9.823943661971831220e-01
9.943181818181817677e-01,1.036446469248291535e+00
9.909909909909909720e-01,1.037267080745341685e+00
9.772727272727272929e-01,1.044673539518900407e+00
9.919678714859437862e-01,1.064171122994652441e+00
9.773584905660377409e-01,1.012477718360071277e+00
9.642857142857143016e-01,1.067538126361655682e+00
9.872340425531914709e-01,1.014767932489451407e+00
1.205128205128205066e+00,9.787234042553191182e-01
9.325153374233128289e-01,1.062857142857142945e+00
1.052083333333333259e+00,1.003448275862068861e+00
9.918699186991869476e-01,1.050955414012738842e+00
