# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,1.0,3.0,
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.018181818181818077e+00
1.000000000000000000e+00,1.006410256410256387e+00
1.008403361344537785e+00,9.929577464788732488e-01
1.005681818181818121e+00,9.954441913439635581e-01
9.909909909909909720e-01,9.875776397515527716e-01
1.000000000000000000e+00,9.965635738831615242e-01
9.959839357429718376e-01,9.893048128342245562e-01
9.849056603773584939e-01,9.821746880570410010e-01
9.880952380952381375e-01,9.978213507625272038e-01
9.829787234042552946e-01,9.852320675105484815e-01
9.807692307692307265e-01,9.905437352245862748e-01
1.000000000000000000e+00,9.885714285714285454e-01
9.833333333333332815e-01,9.870689655172413257e-01
9.837398373983740063e-01,9.840764331210191118e-01
