# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,1.0,3.0,
1.000000000000000000e+00,1.020618556701030855e+00
1.007874015748031482e+00,9.943342776203966116e-01
9.967051070840197147e-01,9.875621890547263693e-01
9.822309970384994759e-01,9.906359734685914464e-01
9.969627942293090017e-01,9.939142461964038944e-01
9.779326364692217943e-01,9.870614580741478017e-01
9.806818181818182101e-01,9.918092026017827356e-01
9.854280510018215145e-01,9.916049382716048965e-01
9.656269891788669124e-01,9.901819231879872563e-01
9.725631768953069134e-01,9.854014598540146164e-01
9.817184643510055153e-01,9.725621060437523724e-01
9.892241379310344751e-01,9.913586173787806155e-01
9.918144611186903159e-01,9.880597014925373012e-01
9.671746776084407804e-01,9.758854559155990538e-01
1.019672131147540961e+00,9.724349157733537252e-01
