# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,1.0,3.0,
4.675000164324841023e+01,1.161851892690692267e+02
7.860000276276715603e+00,1.317647105138467367e+01
3.502164625264625908e+00,4.502732398706982941e+00
2.106828267887035810e+00,2.314121118804692845e+00
1.703703763588409359e+00,1.582459873931875149e+00
1.369477959783347076e+00,1.128783749087503008e+00
8.664596577850126602e-01,8.597319070812450281e-01
7.939297403664729025e-01,7.168556190858540456e-01
7.581552572451174532e-01,5.983406750090395354e-01
7.091954272268647941e-01,5.448513991938342960e-01
6.191970104722404056e-01,4.997139763748791874e-01
5.970370580227076784e-01,4.726758960114111341e-01
5.572519279841836592e-01,4.463519470196143368e-01
5.116822609761431107e-01,2.803674036550572457e-01
1.818181882090388612e-01,4.025765036834573485e-02
