# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,1.0,3.0,
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.017543859649122862e+00,9.967105263157894912e-01
1.000000000000000000e+00,1.001841620626151119e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.003875968992248069e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000935453695042110e+00
1.001919385796545159e+00,1.001857010213556221e+00
1.002364066193853320e+00,1.000984251968503935e+00
9.977011494252873147e-01,1.004324324324324280e+00
1.000000000000000000e+00,1.001180637544273999e+00
1.000000000000000000e+00,1.002824858757062065e+00
1.002906976744186052e+00,1.000449842555105606e+00
1.000000000000000000e+00,1.003062787136294043e+00
