# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,1.0,3.0,
1.000000000000000000e+00,1.000000000000000000e+00
1.024999999999999911e+00,1.000000000000000000e+00
1.017543859649122862e+00,1.000000000000000000e+00
1.016666666666666607e+00,1.005524861878453136e+00
1.006134969325153339e+00,1.013513513513513598e+00
9.975429975429975782e-01,1.007253886010362587e+00
1.005813953488372103e+00,1.010773751224289807e+00
1.019960079840319445e+00,1.012160898035547207e+00
1.015355086372360827e+00,1.015784586815227541e+00
1.011820330969267046e+00,1.016732283464566899e+00
1.020689655172413834e+00,1.015135135135135203e+00
1.014285714285714235e+00,1.016528925619834656e+00
1.008720930232558155e+00,1.015536723163841915e+00
1.025193798449612448e+00,1.015294646873594164e+00
1.018018018018018056e+00,1.018376722817764257e+00
