# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,1.0,3.0,
1.000000000000000000e+00,1.166666666666666741e+00
1.000000000000000000e+00,1.000000000000000000e+00
9.855072463768116409e-01,1.006410256410256387e+00
1.016806722689075571e+00,1.024647887323943740e+00
1.011363636363636465e+00,1.015945330296127658e+00
1.013513513513513598e+00,1.022774327122153215e+00
1.018939393939394034e+00,1.027491408934707806e+00
1.016064257028112428e+00,1.032085561497326109e+00
1.007547169811320753e+00,1.024955436720142554e+00
1.035714285714285809e+00,1.032679738562091609e+00
1.046808510638297829e+00,1.016877637130801704e+00
1.025641025641025550e+00,1.023640661938534313e+00
1.024539877300613577e+00,1.042857142857142927e+00
1.052083333333333259e+00,1.032758620689655071e+00
1.065040650406503975e+00,1.047770700636942776e+00
