# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,1.0,3.0,
1.000000000000000000e+00,6.666666666666666297e-01
1.125000000000000000e+00,8.787878787878787845e-01
1.210526315789473673e+00,1.049342105263157965e+00
8.874999999999999556e-01,9.576427255985267006e-01
1.049079754601226933e+00,1.035135135135135220e+00
9.705159705159704941e-01,1.004145077720207224e+00
1.013565891472868241e+00,9.921645445641528172e-01
9.720558882235529330e-01,1.000000000000000000e+00
9.731285988483685534e-01,1.029712163416898862e+00
9.929078014184397061e-01,1.046259842519684957e+00
1.016091954022988464e+00,9.870270270270270485e-01
1.025714285714285801e+00,9.752066115702479054e-01
9.970930232558139483e-01,1.042372881355932313e+00
1.010658914728682189e+00,9.968511021142599793e-01
9.939939939939940183e-01,9.938744257274119143e-01
