# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,1.0,3.0,
1.000000000000000000e+00,1.166666666666666741e+00
1.058823529411764719e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
9.831932773109243184e-01,9.788732394366197465e-01
9.772727272727272929e-01,9.886104783599088952e-01
9.819819819819819440e-01,9.606625258799171840e-01
1.003787878787878896e+00,1.001718213058419238e+00
9.799196787148594101e-01,9.964349376114082224e-01
9.811320754716981174e-01,9.803921568627450567e-01
9.761904761904761640e-01,9.847494553376906490e-01
9.702127659574467655e-01,9.789029535864979259e-01
9.743589743589743390e-01,9.810874704491725495e-01
9.877300613496932113e-01,9.971428571428571086e-01
9.812499999999999556e-01,9.827586206896551380e-01
9.674796747967480126e-01,9.713375796178344013e-01
