# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,1.0,3.0,
1.000000000000000000e+00,5.833333333333333703e-01
1.050000000000000044e+00,1.020202020202020110e+00
1.105263157894736947e+00,1.013157894736842035e+00
9.708333333333333259e-01,9.963167587476979836e-01
9.969325153374233306e-01,1.045945945945945921e+00
1.034398034398034349e+00,9.844559585492227427e-01
9.457364341085271464e-01,1.050930460333006966e+00
1.005988023952095745e+00,1.028063610851262855e+00
9.654510556621881401e-01,1.028783658310120641e+00
1.092198581560283710e+00,1.009842519685039353e+00
1.011494252873563315e+00,1.042162162162162176e+00
1.042857142857142927e+00,1.037780401416765086e+00
1.101744186046511587e+00,1.025423728813559254e+00
1.037790697674418672e+00,1.035087719298245723e+00
9.969969969969969537e-01,1.059724349157733503e+00
