# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,1.0,3.0,
1.166666666666666741e+00,1.031250000000000000e+00
1.040816326530612290e+00,1.020689655172413834e+00
9.841269841269841834e-01,9.937499999999999112e-01
9.826839826839824932e-01,1.015254237288135686e+00
9.907407407407406996e-01,1.002580645161290418e+00
9.971264367816091712e-01,9.947753396029257456e-01
1.007614213197969510e+00,1.004206098843322792e+00
9.945205479452055020e-01,9.911894273127752619e-01
1.010723860589812340e+00,1.003521126760563487e+00
9.644128113879001374e-01,1.002877697841726645e+00
1.032000000000000250e+00,1.011551155115511635e+00
1.000000000000000000e+00,9.979757085020243279e-01
9.812499999999997335e-01,1.005154639175257714e+00
1.005540166204986097e+00,1.011015911872705120e+00
9.861111111111110494e-01,9.862068965517242214e-01
