# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,1.0,3.0,
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
9.710144927536231707e-01,1.006410256410256387e+00
1.025210084033613356e+00,1.010563380281690238e+00
9.943181818181817677e-01,1.004555808656036442e+00
1.004504504504504458e+00,1.006211180124223503e+00
1.000000000000000000e+00,1.006872852233676952e+00
1.012048192771084265e+00,1.005347593582887722e+00
1.003773584905660377e+00,1.012477718360071277e+00
1.019841269841269771e+00,1.010893246187363870e+00
1.017021276595744705e+00,1.008438818565400741e+00
1.025641025641025550e+00,1.002364066193853320e+00
1.012269938650306678e+00,1.014285714285714235e+00
1.020833333333333259e+00,1.011206896551724244e+00
1.000000000000000000e+00,1.019108280254777066e+00
