# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,1.0,3.0,
1.239999990306337008e+00,1.781714254140640552e+00
1.043999997774047728e+00,1.045176468446759488e+00
1.017142856322229560e+00,1.022153845259046401e+00
1.010520547372733446e+00,1.010540058793622631e+00
1.007211267162668289e+00,1.004482489839867654e+00
1.006089551832090034e+00,1.004468965169606598e+00
1.003009404030815732e+00,1.003163323376712102e+00
1.000969696567879597e+00,1.000958630166436825e+00
9.991192656624244828e-01,9.999999996598715191e-01
1.000637873334774053e+00,9.977950525026753059e-01
9.965957442836324010e-01,9.958477503060171321e-01
9.984175817121583307e-01,9.945941742436323896e-01
9.936969690811882083e-01,9.915226723194893177e-01
9.896912742649227601e-01,9.883094547093769222e-01
9.855686263443399486e-01,9.833567827245333071e-01
