# 0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.25,1.5,
# 0.0,1.0,3.0,
1.000000000000000000e+00,1.000000000000000000e+00
1.007874015748031482e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000621890547263693e+00
1.002961500493583458e+00,1.005072181037846235e+00
1.002277904328018332e+00,1.008298755186721962e+00
1.000000000000000000e+00,1.012192087583976052e+00
1.009659090909091006e+00,1.011563478679836203e+00
1.013357619914996954e+00,1.011111111111111072e+00
1.012730744748567835e+00,1.014438348252959754e+00
1.013718411552346543e+00,1.013011742304030571e+00
1.010968921389396646e+00,1.009640341119762752e+00
1.015086206896551824e+00,1.013922227556409039e+00
1.023192360163710735e+00,1.021492537313432925e+00
1.016998827667057403e+00,1.017081135393117286e+00
1.029508196721311553e+00,1.006125574272588086e+00
